,Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,Body,Title,Tags,AnswerCount,CommentCount,link
189,68503997,1,68504239.0,2021-07-23 19:02:19,0,38,"<p>I want to create a program where each second it prints &quot;tick&quot; to the console.
I want to do this using the ActionListener interface. I created a timer object with a delay of 1000 milli-seconds.</p>
<p>This approach with ActionListener and Timer worked in other projects, but it doesn't here.</p>
<p>I will appreciate it if someone could help me.</p>
<pre><code>package mainPackage;
import javax.swing.*;
import javax.swing.Timer;
import java.awt.*;
import java.awt.event.*;

public class Game extends Canvas implements ActionListener {
    
    Timer timer;
    
    public Game() {
        timer = new Timer(1000, this);
        timer.start();
    }
    
    @Override
    public void actionPerformed(ActionEvent e) {
        System.out.println(&quot;Tick&quot;);
    }
    
    public static void main(String[] args) {
        new Game();
    }

}

</code></pre>
<p>I am new to java, so I am sorry if this is a stupid question!</p>
<p>Thanks in advance!</p>
",Why doesn't this timer work for actionListener?,<java>,1,2,https://stackoverflow.com/q/68503997
190,69744718,1,69744829.0,2021-10-27 19:56:13,-1,77,"<p>I have a String file path <br></p>
<pre><code>String filePath = &quot;/tmp/test/save/data/java/&quot;
</code></pre>
<p>and would like to remove the last 2 directories and last <code>/</code> so that,</p>
<pre><code>String filePath = &quot;/tmp/test/save&quot;
</code></pre>
<p>I don't want to create a substring removing the last 10 characters, as the directories might change in length.<br>
I was thinking about doing a combination of <code>split</code> (setting a limit and removing the final index), then <code>join</code> to recreate the string with <code>/</code> seperators, but wondering if there's a cleaner way ?</p>
",Trimming a directory path String,<java>,3,0,https://stackoverflow.com/q/69744718
191,68509473,1,68509588.0,2021-07-24 11:18:34,0,34,"<p>My goal is to put method inside the <code>Map&lt;String, Supplier&lt;String&gt;&gt;</code></p>
<p>What I have done:</p>
<ol>
<li>Try it to put method from the same class.</li>
</ol>
<pre><code>    Map&lt;String, Supplier&lt;String&gt;&gt; local = new HashMap&lt;String, Supplier&lt;String&gt;&gt;() {{
      put(&quot;GET /hi&quot;, () -&gt; sayHi());
      put(&quot;GET /hello&quot;, () -&gt; sayHello());
    }};
</code></pre>
<p>What I need to do:</p>
<ol>
<li>Get method from other class using <code>Class.forName().getMethods()</code>.</li>
<li>Put the method inside the <code>Map</code>.</li>
</ol>
<pre><code>    for (Method methodz : clazz.getMethods()) {
      if (methodz.isAnnotationPresent(GetMapping.class)) {
        requestMappings.put(&quot;GET /hi&quot;, () -&gt; methodz());
      }
    }
</code></pre>
<p>My expected result: It should work.</p>
<p>My actual result: It throws error <code>Method call expected</code></p>
","How to put method in Map, the method comes from Class.forName().getMethods()?",<java>,2,0,https://stackoverflow.com/q/68509473
192,68510955,1,68511656.0,2021-07-24 14:32:51,-4,50,"<p>no error when if(flag==2) is replaced by if(true) or if statement is removed.</p>
<pre class=""lang-java prettyprint-override""><code>class test{
    public static void main(String...arg) {
        int[] ar,b={1,2,3,4,5,6};
        int flag=2;
        if(flag == 2) ar = b; // no error when if(flag==2) is replaced by if(true).
        for(int x : ar) {
            System.out.println(x);
        }
    }
}
</code></pre>
",Can't find what is the problem ? error: variable ar might not have been initialized . for(int x:a)System.out.println(x);,<java>,2,2,https://stackoverflow.com/q/68510955
193,68513423,1,68513862.0,2021-07-24 20:01:56,-1,59,"<p>I want to replace the vowel with spacial character at the beginning of consonant
can anybody help me?</p>
<pre><code>
import java.util.Scanner;

public class Replace {

    public static void main(String[] args) {
        // TODO Auto-generated method stub
        Scanner in= new Scanner(System.in);
        String s=in.nextLine();
        String str=s.replaceAll(&quot;[aeiouAEIOU]&quot;,&quot;*&quot;);
        String res=str.toLowerCase();
        System.out.println(res);

    }

}
</code></pre>
<pre><code>Input-tour
Output-*t*r (Output must be in lowercase)
</code></pre>
",How to replace letter with special characters in beginning?,<java>,1,4,https://stackoverflow.com/q/68513423
194,68504257,1,68504734.0,2021-07-23 19:28:57,0,69,"<p>So I'm making this Java application that saves products in a warehouse system and lets the customer purchase the available items, and I'm pretty much done, but this one little error in output I've been getting since the start keeps bugging me. When the program asks at first how many products the customer would like to purchase, it shows pretty much ALL the messages included in the while loop below. I know this is probably a very simple mistake to fix but I cant seem to find a proper way to fix it.
This is the class:</p>
<pre><code>package com.forward.forward;

import java.io.IOException;
import java.lang.reflect.Array;
import java.nio.file.Files;
import java.nio.file.Path;
import java.util.*;

public class ForwardApplication {

public static void main(String[] args)
{

    Product product1 = new Product(&quot;Fender Jazz Bass&quot;, &quot;Bass&quot;, &quot;Relative&quot;, &quot;None&quot;, 400, 2016);
    Product product2 = new Product(&quot;Fender Jaguar&quot;, &quot;Guitar&quot;, &quot;Relative&quot;, &quot;None&quot;, 300, 2020);
    Product product3 = new Product(&quot;Fender Mustang&quot;, &quot;Guitar&quot;, &quot;Relative&quot;, &quot;None&quot;, 200, 2018);
    Product product4 = new Product(&quot;Jackson Rhodes V&quot;, &quot;Guitar&quot;, &quot;Relative&quot;, &quot;None&quot;, 1000, 1998);
    Product product5 = new Product(&quot;Vox VT20+&quot;, &quot;Amplifiers&quot;, &quot;Relative&quot;, &quot;None&quot;, 250, 2015);

    ProductQuantity product1Quantity = new ProductQuantity(product1, 2);
    ProductQuantity product2Quantity = new ProductQuantity(product2, 4);
    ProductQuantity product3Quantity = new ProductQuantity(product3, 3);
    ProductQuantity product4Quantity = new ProductQuantity(product4, 0);
    ProductQuantity product5Quantity = new ProductQuantity(product5, 10);

    Warehouse stock = new Warehouse();
    stock.addProductQuantity(&quot;Fender Jazz Bass&quot;, product1Quantity);
    stock.addProductQuantity(&quot;Fender Jaguar&quot;, product2Quantity);
    stock.addProductQuantity(&quot;Fender Mustang&quot;, product3Quantity);
    stock.addProductQuantity(&quot;Jackson Rhodes V&quot;, product4Quantity);
    stock.addProductQuantity(&quot;Vox VT20+&quot;, product5Quantity);

    Scanner in = new Scanner(System.in);

    ArrayList&lt;String&gt; productsList = new ArrayList&lt;&gt;();     //list of customer products for 
ease of alphabetical re-arrangement and element wandering through cycles

    //printing available products and quantities to avoid throwing IllegalArgumentException 
from ProductQuantity
    System.out.println(&quot;Available Products:&quot;);
    System.out.println(&quot;1.&quot; + stock.storageMap.get(&quot;Fender Jazz 
Bass&quot;).getProduct().getDescription()
            + &quot; - &quot; + stock.storageMap.get(&quot;Fender Jazz Bass&quot;).getQuantity() + &quot; units 
available&quot;);
    System.out.println(&quot;2.&quot; + stock.storageMap.get(&quot;Fender 
Jaguar&quot;).getProduct().getDescription()
            + &quot; - &quot; + stock.storageMap.get(&quot;Fender Jaguar&quot;).getQuantity() + &quot; units 
available&quot;);
    System.out.println(&quot;3.&quot; + stock.storageMap.get(&quot;Fender 
Mustang&quot;).getProduct().getDescription()
            + &quot; - &quot; + stock.storageMap.get(&quot;Fender Mustang&quot;).getQuantity() + &quot; units 
available&quot;);
    System.out.println(&quot;4.&quot; + stock.storageMap.get(&quot;Jackson Rhodes 
V&quot;).getProduct().getDescription()
            + &quot; - &quot; + stock.storageMap.get(&quot;Jackson Rhodes V&quot;).getQuantity() + &quot; units 
available&quot;);
    System.out.println(&quot;5.&quot; + stock.storageMap.get(&quot;Vox VT20+&quot;).getProduct().getDescription()
            + &quot; - &quot; + stock.storageMap.get(&quot;Vox VT20+&quot;).getQuantity() + &quot; units available&quot;
    + &quot;\n ------------------------------------------&quot;);

    System.out.println(&quot;How many products would you like to purchase?&quot;);
    int numberOfProducts = in.nextInt();

    int i = 0;
    int customerQuantity = 0;   //product quantity ordered - info received from user
    Vector&lt;Integer&gt; quantitiesSaver = new Vector&lt;&gt;();   //quantities are saved in a vector, so 
that alphabetical re-arrangement of productsList doesn't scramble the order info
    String customerNeed = &quot;&quot;; //customer's ordered product saved in customerNeed, to be used 
as key to access storageMap HashMap
    while (i &lt; numberOfProducts)       //loop to show messages and receive info based on 
quantity provided in first message
    {   //MISTAKE OF OUTPUT HERE!
        System.out.println(&quot;Add product to your list (&quot; + (numberOfProducts - i) + &quot; left):&quot;);
        customerNeed = in.nextLine();
        if (stock.getProductQuantity(customerNeed) == 0)
        {
            System.out.println(&quot;Product no longer in stock!&quot;);
            continue;
        }
        System.out.println(&quot;Available! Product added to list.&quot;);
        productsList.add(customerNeed);
        Collections.sort(productsList, String.CASE_INSENSITIVE_ORDER);  //productsList ordered 
alphabetically
        i++;
    }

    for(i = 0; i &lt; productsList.size(); i++)    //product quantities asked for AFTER 
alphabetical rearrangement, so quantities belong to appropriate products
    {
        System.out.println(&quot;Please provide quantity of purchase for &quot; + productsList.get(i) + 
&quot;:&quot;);
        customerQuantity = in.nextInt();
        





  stock.storageMap.get(productsList.get(i)).setQuantity(stock.storageMap.get(productsList.get(i)).ge 
   tQuantity()
                - customerQuantity); //for more detailed info display on order.txt
        quantitiesSaver.add(customerQuantity);  //quantities now ordered in same way as the products list
    }


    List&lt;ProductQuantity&gt; productsOrdered = new ArrayList&lt;&gt;();  //list type to correspond with 
Order class structure
    for (i = 0; i &lt; productsList.size(); i++)
    {
        productsOrdered.add(stock.storageMap.get(productsList.get(i)));
    }

    Order order = new Order();
    String output = &quot;---Your Order---&quot;; //output to send on order.txt

    //creating order object
    order.setListOfQuantity(productsOrdered);
    order.setId((int)(Math.random() * 1000 + 1));
    order.setDescription( &quot;&quot; + productsList);
    Date today = new Date();
    order.setDate(today);

    //first giving individual products ordered and other info
    for(i = 0; i &lt; order.getListOfQuantity().size(); i++)
    {
        output = output + &quot;\n -&quot; + 
order.getListOfQuantity().get(i).getProduct().getDescription() +
                &quot;\n Left in stock: &quot; + order.getListOfQuantity().get(i).getQuantity() +
                &quot;\n Unit price: $&quot; + productsOrdered.get(i).getProduct().getPrice() +
                &quot;\n Units purchased: &quot; + quantitiesSaver.get(i) +
                &quot;.&quot;;
    }

    //adding final order info
    output = output + &quot;\n---Order Details---&quot; +
            &quot;\n Order ID: &quot; + order.getId() +
            &quot;\n Order Description: &quot; + order.getDescription() +
            &quot;\n Order Date: &quot; + order.getDate() +
            &quot;\n Total Cost: &quot; + order.getTotalCost(quantitiesSaver);

    //send application output to order.txt file
    try {
        Files.writeString(Path.of(&quot;order.txt&quot;), output);

    } catch (IOException ex) {
        ex.printStackTrace();
    }

    //system.out used for testing
    //System.out.println(quantitiesSaver);
}}
</code></pre>
<p>And these are the messages I get when I first provide the number of products:</p>
<pre><code>How many products would you like to purchase?
1 //quantity provided by user
Add product to your list (1 left): //useless message
Product is not present in warehouse! //useless message
Product no longer in stock! //useless message
Add product to your list (1 left): //program continues normally
</code></pre>
<p>The ones labeled as &quot;useless message&quot; appear and don't do anything. Those are the ones I'm trying to get rid of.</p>
",How do I avoid these messages from showing the first time user gives input,<java>,1,1,https://stackoverflow.com/q/68504257
195,68508962,1,68508995.0,2021-07-24 10:05:45,1,43,"<br>
i have this code
<pre><code>Map &lt;String, String&gt; contactsList = new HashMap&lt;&gt;();
 public String putInContactsNameNumber(String name, String number){
    contactsList.put(name, number);
    return number + name;
}
</code></pre>
<p>(Sit inside of a class name Contacts.)<br>
and after in the Main class got:</p>
<pre><code>Scanner scanner = new Scanner(System.in)
Contacts contacts = new Contacts();
contacts.contactsList.put(&quot;name1&quot;,&quot;1234&quot;);
contacts.contactsList.put(&quot;nmae2&quot;,&quot;2345&quot;);
</code></pre>
<p>wanna ask the user to insert a new key and value,
so added this:</p>
<pre><code>String lastName;
String lastNumber;
System.out.println(&quot;Enter a name and a phone number&quot;);
contacts.putInContactsNameNumber(lastName = scanner.next() ,lastNumber = scanner.next());
System.out.println(&quot;Contact is been added.&quot;);
System.out.println(&quot;name: &quot; + lastName + &quot;\nNumber: &quot; + lastNumber);
</code></pre>
<p>i wanna split this line:</p>
<pre><code>contacts.putInContactsNameNumber(lastName = scanner.next() ,lastNumber = scanner.next());
</code></pre>
<p>wanna ask the user : &quot;New name: &quot;
then take the first scanner.<br>
and after ask the user: &quot;New phone: &quot;
then take the second scanner. <br></p>
<p>how i will able to do that ?</p>
<p>thank you for the help :)</p>
","how to split Map.put to 2 (first put a key, second put a value)?",<java>,1,1,https://stackoverflow.com/q/68508962
196,68514749,1,68514829.0,2021-07-25 00:31:17,1,226,"<p>In Cay Horstmann's Java 9 book, it says</p>
<pre><code>Integer.parseInt(String str);
</code></pre>
<p>&quot;it throws an unchecked NumberFormatException&quot;.</p>
<p>NumberFormatException inherits from RuntimeException.
When I look at the Java 11 docs, it is declared in the signature.
So calling methods must handle it at some point.</p>
<pre><code>public static int parseInt(String s) throws NumberFormatException
</code></pre>
<p>isn't it now a checked exception - because the compiler can check its usage?</p>
<p><strong>Update</strong>: Does the compiler check if the <code>NumberFormatException</code> is handled by the caller? I don't see any benefit that calling methods (or even those far from the calling method) are never required by the compiler to catch the checked exception.</p>
","If you explicitly throw an unchecked exception in your code, isn't it now a checked exception - because the compiler can now check if it's handled?",<java>,2,5,https://stackoverflow.com/q/68514749
197,68516186,1,68516430.0,2021-07-25 06:43:57,-2,38,"<p>I have been taught as the THROW function will catch the value which got the nearest parent. As the code at below.</p>
<pre><code>   package Lesson8.Practice;
   class Exc0 extends Exception{}
   class Exc1 extends Exc0{} 
   public class Test2 {
       public static void main(String[]args){
           try{
               throw new Exc1();
           }catch (Exc0 e0){
               System.out.println(&quot;Ex0 caught&quot;);
           }catch (Exception e){
               System.out.println(&quot;exception caught&quot;);
           }
       }
   }// output is ex0 caught
</code></pre>
<p>So I try to get the answer which is exception caught by edit the code as below</p>
<pre><code>   package Lesson8.Practice;
   class Exception extends Exc0 {}
   class Exc1 extends Exception{} 
   public class Test2 {
       public static void main(String[]args){
           try{
               throw new Exc1();
           }catch (Exc0 e0){
               System.out.println(&quot;Ex0 caught&quot;);
           }catch (Exception e){
               System.out.println(&quot;exception caught&quot;);
           }
       }
   }// output is exception caught
</code></pre>
<p>So why the code is wrong</p>
",Clarify about extends throw and catch function in java,<java>,1,12,https://stackoverflow.com/q/68516186
198,68518481,1,68518543.0,2021-07-25 12:19:04,1,267,"<p>My goal is to pass <code>List&lt;Object&gt; objects</code> to a constructor parameter <code>Object object1, Object object2</code>.</p>
<p>For example,</p>
<pre><code>public class A {
  public A(Object object1, Object object2) {
  }
}
</code></pre>
<pre><code>public class App {
  public static void main(String[] args) {
    List&lt;Object&gt; objects = new ArrayList&lt;&gt;();
    objects.add(new Object());
    objects.add(new Object())
    A a = new A(...objects);
  }
}
</code></pre>
<p>My expected result: It should work.</p>
<p>My actual result: The IDE throws error unexpected token.</p>
","How to pass List<Object> objects to a constructor parameter (Object object1, Object object2)?",<java>,2,6,https://stackoverflow.com/q/68518481
199,68505861,1,68505877.0,2021-07-23 23:25:24,-4,49,"<p>I'm just playing with integer arrays and find that the following won't compile with multiple errors:</p>
<pre><code>   public class GetData{
   int[]       arr = new int[5];
   arr[0] = 30;
                    }
</code></pre>
<p>But if I add some brackets around the code it compiles:</p>
<pre><code>   public class GetData{
   {
   int[]       arr = new int[5];
   arr[0] = 30;
   }                    }
</code></pre>
<p>Probably there is something fundamental that I'm not understanding.
I don't why the first code section won't compile.</p>
",I don't really understand the purpose of brackets enclosing code,<java>,1,3,https://stackoverflow.com/q/68505861
200,68515079,1,68515105.0,2021-07-25 02:23:08,1,38,"<p>Consider this example:</p>
<pre class=""lang-java prettyprint-override""><code>//OuterClass.java

class OuterClass
{
  class InnerClass
  {
    Object parent()
    {
      return OuterClass.this;
    }
  }
}
</code></pre>
<p>Simple enough. InnerClass is created inside (&quot;has an enclosing instance of&quot;) OuterClass, and has access to it.</p>
<p>Now, my problem is that in my case, OuterClass is <strong>BIG</strong>, and has multiple &quot;inner classes&quot;.
As such, I would like to try to split all of this into multiple files.</p>
<p>Is there a way to tell a class that it &quot;belongs into&quot; another class?
Something in the likes of:</p>
<pre class=""lang-java prettyprint-override""><code>//OuterClass.java

class OuterClass
{
  class InnerClass definedIn InnerClass.java;
}
</code></pre>
<pre class=""lang-java prettyprint-override""><code>//InnerClass.java

class InnerClass needsEnclosingInstanceOf OuterClass
{
  Object parent()
  {
    return OuterClass.this;
  }
}
</code></pre>
<p>or is the only way really just to make a constructor that needs an instance of the class, and access the class through that object?</p>
",Is there a way to define a class as belonging inside a class from another file,<java>,1,1,https://stackoverflow.com/q/68515079
201,69747337,1,69747649.0,2021-10-28 01:46:28,0,67,"<p>I'm trying to declare the values of variables using <strong>method 1</strong>, and then take that information from method1 to calculate a variable in <strong>method 2</strong>.</p>
<p>how exactly would I go about doing so?
Scanners are being used to evaluate arguments.</p>
<pre><code>public class StockB {
    public String coName;
    public int sharesOwned;
    public double costPerShare; 
    public int numShares;
    public double stockPrice;
    public double allShareValue;
    public double sharesSold;
  
    public void thisStock(int numShares, double costPerShare, int sharesOwned) {
        stockPrice = sharesOwned * costPerShare;
        allShareValue = numShares * costPerShare;
        
        System.out.println(&quot;Cost per-share: &quot; + costPerShare);
        System.out.println(&quot;Stock price: &quot; + stockPrice);
        System.out.println(&quot;All Share Total: &quot; + allShareValue);
    }
    
    public void sellStock(int numShares,int sharesSold) {         
        sharesOwned = sharesOwned - sharesSold;
        System.out.println(sharesOwned);
    }
}
</code></pre>
",How to pass information in-between methods?,<java>,2,1,https://stackoverflow.com/q/69747337
202,69749408,1,69749703.0,2021-10-28 06:47:30,1,119,"<p>How to get short fully qualified class name efficiently. For example if we pass &quot;com.test.Student&quot; we need to get &quot;c.t.Student&quot;.</p>
",Java code snippet to shorten package name from fully qualified class name,<java>,1,0,https://stackoverflow.com/q/69749408
203,68520039,1,68520333.0,2021-07-25 15:29:07,-3,67,"<p>I need to find even sum of digits from an array in Java.</p>
<pre><code>Array: int [] cars = {3, 4, 6, 5};
</code></pre>
<blockquote>
<p>Output: 8 10</p>
<p>Process:</p>
<p>3 + 4 == 7 --&gt; not even</p>
<p>3 + 6 == 9 --&gt; not even</p>
<p>3 + 5 == 8 --&gt; even (so print it)</p>
</blockquote>
<blockquote>
<p>4 + 6 == 10 --&gt; even (so print it)</p>
<p>4 + 5 == 9 --&gt; not even</p>
</blockquote>
<blockquote>
<p>6 + 5 == 11 --&gt; not even</p>
</blockquote>
",Need to find even sums of digits in the array,<java>,2,6,https://stackoverflow.com/q/68520039
204,68527696,1,68527923.0,2021-07-26 09:44:59,0,50,"<p>How does one reduce the noise in an image using cellular automata without the use of OpenCV?</p>
",How to reduce the noise from a grey scaled image without openCV?,<java>,1,5,https://stackoverflow.com/q/68527696
205,68532023,1,68532073.0,2021-07-26 14:50:19,1,65,"<p>I have two very similar functions in Java:</p>
<pre><code>public Connector GetRelevantConnector(MyData myData, Connector c1, Connector c2) {
    if(myData.useC1()){
         return c1;
    } 
    return c2;
}
</code></pre>
<p>Similarly I have the following function:</p>
<pre><code>public String GetRelevantConnector(MyData myData, String c1, String c2) {
    if(myData.useC1()){
         return c1;
    } 
    return c2;
}
</code></pre>
<p>The functions above have been simplified but anyway all of the logic inside the functions is dependent on myData for choosing c1 or c2. The functions are essentially duplicated code, I was wondering if Connector/String can be declared as generic type and the function's return type is whathever the generic input is. Is this possible?</p>
",Java - Can a function return the same type as one of the input arguments?,<java>,2,0,https://stackoverflow.com/q/68532023
206,69749283,1,69749510.0,2021-10-28 06:35:07,0,54,"<p>Multiple markers at this line   - Syntax error, insert &quot;;&quot; to complete Statement    - The left-hand side of an assignment must be a variable    - Syntax error, insert &quot;AssignmentOperator Expression&quot; to complete       Assignment     - Syntax error on token &quot;else&quot;, invalid (</p>
<pre class=""lang-java prettyprint-override""><code>import java.util.Scanner;

public class NGG {

    public static void main(String[] args) {
        Scanner scan = new Scanner(System.in);
        
        int x1, x2;
        System.out.println(&quot;&quot;);
        System.out.println(&quot;\n  Guess X from 10 - 0: &quot;);
        x1 = scan.nextInt();
        
        System.out.println(&quot;&quot;);
        x2 = ((int)(Math.random()*10));
        System.out.println(x2);
        
        if (x2 == x1) {
        System.out.println(&quot;Victory&quot;);
        } else if(x2 &gt; x1 &amp;&amp; x2 &lt; x1) {
        System.out.println(&quot;Lose&quot;);
        }

    }

}
</code></pre>
","Cant find the issue here, help please",<java>,1,4,https://stackoverflow.com/q/69749283
207,68527943,1,68528043.0,2021-07-26 10:03:07,0,56,"<p>I am new to Stack and have just started learning java. When I was trying a simple project, I came across a problem like this.</p>
<p>I have a main class here (<strong>MainClass.java</strong>)</p>
<pre><code>public class MainClass
{
public void myNumber()
{
String var1=&quot;Data&quot;;

}

}
</code></pre>
<p>This is my second class (<strong>SecondClass</strong>)</p>
<pre><code>public class SecondClass
{
public void data()
{
String dataFromPrevClass=&quot;&quot;;//This is where I want to get the value of 'var1' from the previous class
System.out.println(dataFromPrevClass);

}

}
</code></pre>
<p>I know that this question sounds really dumb, but inspite of a lot of searching, I was not able to find a solution to this. Please help me. I tried using a constructor like <code>MainClass Mainclass=new MainClass();</code> and then tried something like <code>String var2=Mainclass.var1</code>, but this didnt work.</p>
",Getting a variable from inside a method java,<java>,2,6,https://stackoverflow.com/q/68527943
208,68537001,1,68537041.0,2021-07-26 22:34:48,0,53,"<p><strong>Hello</strong>
I'm new to java and need someone to answer a problem I'm having. I have recently started a project to make a calculator in Java. However i'm having a problem with one prat of my code. Basically i can't call a string off from an method. Ive tried varoius other attemps to fix the problem but to no avail. <strong>Here is the code:</strong></p>
<pre><code>package CalculatorCore;

import java.util.Scanner;

public class calculations {

    static void firstNumber() {
        Scanner firstNum = new Scanner(System.in);
        System.out.print(&quot;First Number: &quot;);
        String n1 = firstNum.next(); //You can see, i put the string in a method

}

    static void secondNumber() {
        Scanner secondNum = new Scanner(System.in);
        System.out.print(&quot;Second Number: &quot;);
        String n2 = secondNum.next(); //Here too


}



    public static void main(String[] args) {
    
    
    
        System.out.println(&quot;Please Choose one of the following equasions: +, -, * or /&quot;);
        System.out.println(&quot;&quot;);
        System.out.println(&quot;&quot;);
        mathEquasions();
    
    
        
    }


    static void mathEquasions() {
        Scanner equasions = new Scanner(System.in);
        System.out.print(&quot;Enter input: &quot;);
        String e = equasions.next();
        
        if (e.equals(&quot;+&quot;)) {
            System.out.println(&quot;&quot;);
            System.out.println(&quot;Please enter the first number that you want to add&quot;);
            firstNumber();
            System.out.println(&quot;&quot;);
            System.out.println(&quot;Now add the second number&quot;);
            secondNumber();
            var plusAnswer = (n1 + n2);  /*The problem is situated here, i need to call the 
            strings from another class*/
         
            System.out.println(&quot;&quot;);
            System.out.println(&quot;&quot;);
            System.out.println(&quot;Your answer is...&quot;);
            firstNumber();.n1
        
        
        
        }
        
        
        
    }
    
</code></pre>
<p>I've already used methods to make the user inputs compact so if theres no other way should i remove the methods?</p>
",How to call strings from other methods into main method?,<java>,2,1,https://stackoverflow.com/q/68537001
209,68520850,1,68520981.0,2021-07-25 17:08:51,-1,73,"<p>I want to create a calculator. For illustration purposes, let me simplify the problem as follows.</p>
<pre><code>import java.util.ArrayList;
import java.util.List;
import java.math.BigDecimal;
import java.math.MathContext;
import java.math.RoundingMode;
import java.text.DecimalFormat;
import java.text.DecimalFormatSymbols;

public class NumberFormating {
    public static void main(String[] argas) {
        List&lt;String&gt; sInputs = new ArrayList&lt;String&gt;();

        sInputs.add(&quot;12345.67890&quot;);
        sInputs.add(&quot;12345678901234.5&quot;);
        sInputs.add(&quot;123456789012.345&quot;);
        sInputs.add(&quot;1234567890.12345&quot;);
        sInputs.add(&quot;123456.789012435&quot;);
        sInputs.add(&quot;1.23456789012345&quot;);
        sInputs.add(&quot;0.00123456789012&quot;);
        sInputs.add(&quot;0.0012345&quot;);

        for (String s : sInputs) {
            BigDecimal number = new BigDecimal(s);
            number = number.round(new MathContext(15, RoundingMode.HALF_UP));

            DecimalFormatSymbols symbols = new DecimalFormatSymbols();
            symbols.setGroupingSeparator(' ');

            DecimalFormat df = new DecimalFormat(&quot;#,###.##&quot;, symbols);

            System.out.println(df.format(number));
        }
        System.out.println(&quot;==== END ====&quot;);
    }
}
</code></pre>
<p>I want to get outputs with <strong>digit grouping</strong> and <strong>original precision</strong> typed by users.
Maximum precision is 15.</p>
<p>The unexpected results (left) and expected result (right) are given as follows:</p>
<pre><code>12 345.68            --&gt; 12 345.67890
12 345 678 901 234.5 --&gt; 12 345 678 901 234.5
123 456 789 012.34   --&gt; 123 456 789 012.345
1 234 567 890.12     --&gt; 1 234 567 890.12345
123 456.79           --&gt; 123 456.789012435
1.23                 --&gt; 1.23456789012345
0                    --&gt; 0.00123456789012
0                    --&gt; 0.0012345
</code></pre>
<p>Please how to achieve such a requirement?</p>
<p>Bonus: If you can implement digit grouping for the fraction part (digit after decimal point), it will be much much nicer.</p>
",How to keep precision entered by users?,<java>,3,0,https://stackoverflow.com/q/68520850
210,68532923,1,68533086.0,2021-07-26 15:50:42,0,178,"<p>DateTimes in different formats is always a problem for me. I have a date with the datatype string like <code>&quot;2021-07-25&quot;</code></p>
<p>I want to convert this date to the datatype LocalDateTime in the format <code>2021-07-25T00:00:00.000-05:00</code>. I have the get and set property like below</p>
<pre><code>private LocalDateTime relationshipStatusDate;

public LocalDateTime getRelationshipStatusDate() {
    return relationshipStatusDate;
}

public void setRelationshipStatusDate(LocalDateTime relationshipStatusDate) {
    this.relationshipStatusDate = relationshipStatusDate;
}


public void setRelationshipStatusDate(String time) {
    if (time != null) {
        try {
            long epochTime = Long.parseLong(time);
            this.relationshipStatusDate = LocalDateTime.ofInstant(Instant.ofEpochMilli(epochTime), ZoneOffset.UTC);
        } catch (NumberFormatException e){
            this.relationshipStatusDate = LocalDateTime.parse(time, DateTimeFormatter.ISO_DATE_TIME);
        }
    }
}
</code></pre>
<p>and I am trying to format like below and its failing with an error <code>&quot;Unknown pattern letter T&quot;</code></p>
<pre><code>  DateTimeFormatter formatter = DateTimeFormatter.ofPattern(&quot;yyyy-MM-ddT00:00:00.000-05:00&quot;);
  LocalDateTime dateTime = LocalDateTime.parse(statusDate, formatter);
</code></pre>
",Date in string to LocalDateTime conversion in java,<java>,2,1,https://stackoverflow.com/q/68532923
211,68537670,1,68537850.0,2021-07-27 00:34:20,-1,91,"<p>If I want to set the 37th bit of a <code>long</code> to 1, I believe my code would look something like this:</p>
<pre><code>long l = 0;
l |=  0b1 &lt;&lt; 37;
</code></pre>
<p>However, this doesn't work because a <code>long</code> cannot shift by more than 31 bits. This confuses me because Oracle documentation says longs are 64 bit. (<a href=""https://docs.oracle.com/javase/tutorial/java/nutsandbolts/datatypes.html"" rel=""nofollow noreferrer"">https://docs.oracle.com/javase/tutorial/java/nutsandbolts/datatypes.html</a>)</p>
<p>I have taken a look at <a href=""https://stackoverflow.com/questions/2404439/how-do-i-bit-shift-a-long-by-more-than-32-bits"">How do I bit shift a long by more than 32 bits?</a>, but this seems to only work of c/c++.</p>
<p>I want to be able to toggle bits for a data type that has 64 bits. How would I do that in java?</p>
",Shifting a long by more than 31 bits (java),<java>,2,7,https://stackoverflow.com/q/68537670
212,68538695,1,68538710.0,2021-07-27 03:46:43,0,50,"<p>I wanna use the 'new' keyword as one of values in Enum is there anyway? Now I'm facing syntax error.</p>
<pre><code>public enum StatusEnum {
    new ,done
}
</code></pre>
",Java 8 Enum Defenition use 'new' as enum value,<java>,1,4,https://stackoverflow.com/q/68538695
